"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","BOW$target"
3.63459865331373e-102,1.0372326535706e-19,4.27233990420705e-177,3.77011078092736e-31,4.17657478382833e-16,3.25969211853248e-30,4.71577470846649e-74,0.000149256198357274,2.75215772065615e-38,1.21128024234995e-134,1.42576373762857e-82,2.22969859312635e-71,5.67649108153787e-77,1.37036121222142e-33,3.70978762944191e-05,8.26913316929821e-245,3.21652590875936e-12,1.63614483374755e-68,8.96226578091051e-27,3.53065164375029e-133,1.178199171451e-62,1.31348892070409e-18,2.5578695207101e-26,2.23687259259179e-112,3.4977793699957e-14,8.85513606303907e-46,2.03952414954893e-110,8.75138365526036e-31,9.82764028858079e-60,4.724180031396e-12,3.69606774775905e-70,7.02684686404584e-14,2.4911866909258e-87,5.03222127346556e-133,1.39006426672825e-246,2.8313743063611e-179,2.98570160022127e-28,4.7135928137116e-36,5.8614428050247e-158,7.82498787272519e-90,3.1088169557927e-152,9.01055067407818e-82,9.9915333790932e-23,7.52765928311704e-53,1.15997768092108e-217,1.62815507248772e-90,5.93627996111577e-21,3.41499969715153e-119,7.51901043768072e-98,3.08258193678626e-05,8.71316747550272e-53,1.36444727032298e-53,0.00014704553892604,1.33247008449088e-101,0.000145310254833838,6.09719256621906e-05,3.87052323667658e-15,1.82635164429543e-95,6.35648509591355e-106,6.48672710655699e-54,0.000231191394401747,1.58871166948048e-71,4.71425577980672e-32,3.5901074209566e-23,1.37930969503035e-109,4.62203955108776e-164,3.08426937204886e-24,1.47161263588086e-23,4.00187426525529e-42,1.52477434416004e-144,5.00055735183475e-05,1.25497551442473e-57,5.2457756999563e-05,3.76005616190263e-54,4.02136540016197e-08,1.50350620381705e-145,3.24875120413043e-136,3.26236435086726e-16,1.22757774026629e-134,5.94365869716741e-35,1.51734796726357e-86,4.38666281239634e-20,6.49080711425525e-44,1.15836152481438e-43,1.85988404764264e-86,7.8548532899878e-94,3.76722854187041e-86,3.20064455102403e-216,1.43258276289512e-42,1.11320453494908e-149,4.61503390658785e-06,5.17420362308774e-05,3.94403697966832e-05,3.16243089430169e-39,1.55367247988545e-30,1.78899434626853e-109,3.54320297402243e-35,7.30333443711631e-89,6.60223836445981e-123,4.32795939785523e-25,"category3"
7.26206255592985e-75,1.19626415451118e-62,3.42598174118623e-22,9.02686816336652e-05,1.21961304307027e-62,4.93400425859456e-28,4.2850770527222e-210,1.23558401611432e-30,1.75971724419981e-83,4.37413314171068e-86,2.19068221597091e-69,3.68857672071009e-40,3.57693515476977e-36,2.05389366697953e-100,3.96904014331732e-64,7.85404840789447e-25,1.61429168337538e-21,4.44031701398485e-64,0.000139598799165174,1.02440424871051e-115,2.41031610747301e-58,3.70402932845672e-05,3.95233231069868e-26,1.81456764726045e-122,0.000207934595612196,9.19165587040619e-23,5.00007138556991e-05,9.94541289537126e-05,1.26151503012184e-88,6.31516255853103e-87,5.96519206797369e-26,6.60626802775866e-29,4.7183287669982e-25,2.12810921221428e-198,1.81818849918838e-215,1.14141283426898e-41,9.49024857379198e-19,5.61762687954925e-19,5.80082015382644e-81,7.14983686719008e-27,2.09921135314456e-228,6.42126427744528e-223,4.15011484314135e-17,8.98603903770747e-91,4.31104215236148e-162,6.62439390602024e-177,1.19710690045584e-28,2.11102292727938e-124,2.53399317364248e-36,7.46959228450692e-05,3.33897683664937e-23,1.25139769541217e-72,5.46091776570665e-47,1.1197072209729e-129,3.88632808283028e-34,1.5802897905689e-109,1.12089719731612e-24,2.42633414263179e-55,3.8382051324637e-92,7.81970331795055e-05,2.08235689906506e-35,2.8765443738843e-233,1.1658045576222e-47,1.72708971161042e-148,0,5.38386858273709e-05,1.35929152052101e-24,9.58160652327333e-29,5.44101059827853e-31,1.5848721498841e-213,1.72498170867117e-105,1.20124169283443e-102,2.76813129569547e-50,5.23197681366076e-28,1.08002868068334e-54,3.28162970739172e-109,9.68032107424135e-99,7.51962820230832e-34,4.92900758271401e-269,1.37991269035537e-74,1.25810519186283e-94,5.52779574340076e-05,1.25811043325975e-25,2.95855417207375e-48,3.23252568386869e-203,1.87025890237827e-109,2.54552676126861e-150,5.28954526426031e-182,1.4752143118215e-41,8.34548779064131e-28,4.72863644631077e-05,8.46317409468503e-34,6.472139792736e-77,1.69391119167242e-87,6.64068237458814e-05,3.49361548354959e-141,7.32515342312634e-27,1.92783847821769e-74,5.49877735372262e-29,1.10399802569057e-35,"category3"
6.11337429082413e-203,1.08180101619892e-12,6.96687249999027e-121,1.30504971923336e-16,6.07332633705167e-29,2.48663342387128e-23,2.07385947536829e-19,1.64947272176439e-52,2.05550459557667e-44,8.72811644705517e-57,8.78435972700415e-142,1.00584642895475e-27,6.56035312446449e-09,1.52412190230186e-45,7.84150502023225e-17,2.43685673053777e-37,5.25664414710935e-05,7.75792644166814e-52,0.000233373481768594,1.49957206532958e-29,8.74145875339501e-26,1.48712987172966e-62,3.56532973367837e-38,1.8315683084596e-16,1.76376390172428e-06,1.08098761051833e-09,9.3794786454283e-12,1.2258095417259e-101,2.70783042289248e-96,1.85708353632345e-20,4.24505692566888e-05,2.31393166718143e-121,2.61198831175587e-87,3.07743171088894e-100,1.18678283304881e-228,2.4815180523401e-38,0.000179123848447551,0.000177060182570111,7.29365151092126e-90,2.94717571270499e-36,3.55770889234347e-62,4.31347427538306e-126,5.70447597226375e-05,4.34930570894353e-34,2.29270114486965e-157,2.46922803347529e-32,2.22518743370759e-37,7.31556555309836e-117,4.97048072744128e-05,6.69638296109285e-28,6.17052804981876e-05,5.95016870475764e-44,1.11511782908551e-81,3.46155465191335e-63,7.68136658740913e-68,1.90377437543122e-05,4.81779494873646e-199,2.82546431487e-32,1.2341421792428e-81,8.26369927044794e-25,5.61018571770558e-97,7.44768434159546e-141,1.30711943317437e-97,1.9486463623583e-45,6.72940365550552e-144,4.07152500738445e-44,6.03471763130372e-13,7.03023074712636e-24,1.31750731020182e-32,1.37072289272725e-152,1.21476384229603e-09,1.41218764014685e-129,2.44923383577268e-22,2.98925084928358e-11,3.46757267401466e-05,6.7534222352475e-113,3.78050110035921e-32,3.02372054791397e-31,2.15576744505712e-193,7.24548958706375e-16,3.00089123925929e-166,7.23464537089803e-15,1.11164107185021e-34,1.69798516303943e-102,7.24635748525788e-90,2.181261451841e-78,1.00129740580382e-18,4.38370260422924e-219,1.96311019847938e-52,2.07708404689159e-21,1.44597739819985e-23,2.09941878952736e-11,4.60909869974599e-22,7.38574353644118e-145,9.14807963892151e-05,4.23175895706726e-56,3.52383291362272e-28,1.41885421225212e-27,3.68014094727858e-09,1.86892911430832e-37,"category3"
3.33940135293982e-103,4.29957363232416e-90,2.35391237296807e-05,9.99992796868173e-05,4.15997319851974e-05,6.92577577533116e-42,8.74657279637652e-12,2.36098098516847e-12,1.31037709591878e-56,3.27124791927132e-38,1.42611374274803e-06,1.79876313573217e-79,9.86116691508637e-165,2.97441609681812e-22,5.01012410983455e-27,5.95387534785419e-27,2.94804666595143e-31,2.45049497878914e-74,2.24625172397441e-39,5.6639797749624e-08,6.0428151550558e-16,1.46982213386264e-74,1.52968221882619e-55,4.70453275189658e-63,1.61344986409409e-61,8.71705194143096e-36,1.69856796867691e-104,9.8435468279497e-05,6.09612084351889e-38,5.00015412059959e-05,5.91582076610781e-37,6.35940613275807e-05,2.56419972103716e-46,5.17267116593297e-111,2.33588795627896e-44,6.28672634381947e-109,2.62463022682044e-46,1.28405604113062e-132,7.40124859839932e-36,1.11256568270153e-39,6.90908326260789e-49,1.78069244429488e-33,2.93890834076979e-39,2.13175106463514e-85,9.94352816195305e-45,2.95950158145756e-34,4.12523248070081e-56,5.79252785381553e-81,9.66578327523653e-83,3.94756824135806e-68,1.36353877619312e-26,1.26828358827761e-24,1.65999238292428e-78,5.06126749802898e-10,8.0929622771467e-36,1.91485876813777e-72,3.58537694242041e-140,5.14973919662008e-15,8.1513252080339e-27,9.31065322756394e-71,1.14369173115451e-42,3.06634385846191e-34,4.88528643983973e-35,1.14935749643024e-21,6.27860916922652e-25,1.41283921251186e-30,2.33755992778462e-26,2.12982061363955e-60,1.26940499524024e-32,4.3890248794772e-28,5.16763918359479e-42,8.83037150177901e-05,0.000101464642972707,2.3109242888137e-05,1.49787379469208e-40,1.778407487061e-33,3.53303768796001e-66,4.63154385861609e-27,1.50697871215919e-05,2.40926885508796e-61,1.03666260969652e-28,1.07887199842127e-27,5.03427495466381e-53,1.2741988932157e-22,2.74782170712334e-47,1.18545401540042e-82,2.85214099082588e-12,2.06992098513111e-47,2.44831702413714e-27,3.98421157972662e-29,4.5238780641484e-26,4.05989677983372e-94,0.000126547702392735,0.000239946985943924,3.81251415185447e-27,1.49395902073886e-24,4.59435968128749e-15,1.34247806367224e-59,3.57222420276575e-22,2.69054438110559e-05,"category3"
2.64754870365024e-191,1.24160725234824e-17,1.04301164198165e-260,0.000125004637522741,3.35976209650035e-38,1.46534256476744e-30,3.12217470964579e-57,1.69544579891642e-32,2.78621625545948e-43,2.11029202372979e-32,7.3544950673247e-78,1.35026949870481e-198,2.71992418631139e-18,1.81021151899012e-69,1.10008395866405e-12,6.67184139187161e-148,1.14420598113832e-25,7.05333539663663e-60,3.70844060619286e-26,2.96693295997174e-21,4.18718279829011e-05,3.85378780568805e-14,0.000250502002092944,3.8474374076027e-116,1.06436809108915e-23,1.52655435711068e-26,0.000128505769361854,1.89008745552445e-220,6.28103993343508e-37,3.04185774672576e-56,2.9376758393241e-23,1.07820743820426e-127,1.26032502308283e-119,7.2719553438251e-76,1.15903352415276e-38,4.46659403291826e-253,1.27767974199561e-81,2.60153161503512e-36,7.22737735098526e-145,8.70978588518357e-45,1.31919012508997e-38,1.24741912680967e-11,6.12492339950917e-108,1.03048302320563e-201,1.55704220911605e-43,1.74431241609658e-118,5.87997875933487e-69,5.85524578379637e-105,2.75071925596351e-11,0.000299863036100056,2.22309769570578e-30,1.10206637992129e-102,5.00000082644829e-05,3.50669175186721e-25,4.36851184015975e-107,9.73549436591361e-94,3.83734051288297e-174,1.85416618166603e-139,5.82458021157273e-190,1.19869796375279e-41,5.58381316331912e-74,1.77960080474083e-137,2.58160956066912e-07,2.32358936907823e-194,1.25879584958162e-116,3.73555907441549e-67,1.95683304630574e-44,1.16119975643523e-37,2.04325184595937e-35,8.34020271690636e-104,2.16585675188198e-10,1.62146150900833e-33,4.22559070738252e-55,3.3006267722099e-37,3.45206703742491e-11,7.68448868587326e-85,1.06888287093877e-18,1.44604356543099e-26,8.3818671385406e-189,5.064586221401e-05,2.02144278497092e-32,1.82793382042605e-20,3.36993258132171e-23,5.01803338939858e-112,3.89150497950418e-64,5.33479428206502e-05,6.35970708095477e-86,4.39139524000786e-120,3.30959458225875e-59,8.86085922391804e-24,2.82786737455446e-75,3.0202530312089e-107,3.86390469970275e-176,6.92263858041048e-30,4.60457926063813e-10,1.09598699255135e-114,9.71971449921953e-67,6.81725093054993e-22,1.58566134593785e-90,1.2373559835533e-28,"category3"
8.674218333418e-104,7.69724538433122e-53,0,5.11541185454685e-05,1.88777354502722e-29,0.000100010178467717,1.19750043173379e-75,1.45406661552784e-24,5.31973184309906e-87,6.38186464978419e-116,3.10525559342792e-84,4.80897252155356e-36,1.60812363891239e-17,1.69282601452341e-36,7.18322856915389e-05,2.03365583558097e-37,2.1832052487965e-22,1.78916918428573e-114,2.00837317072828e-55,7.28881492365914e-149,5.61912254244489e-117,5.74069626032048e-126,0.000186050300065646,1.27937520588225e-114,3.69495729501122e-59,4.91090999106664e-05,1.09471001225419e-20,2.23901900909705e-114,1.16011722655056e-14,5.77817397677079e-37,4.25789304187741e-30,1.95133569944645e-184,7.13792182649651e-54,1.00012027317333e-73,7.20355475860924e-90,2.10357071607894e-114,1.64530870683709e-14,4.51601195263891e-84,2.31899193550859e-27,1.37516429876067e-07,2.51320145725813e-37,3.62465396568972e-191,1.92908449219314e-51,7.27860652491159e-61,5.77938731110245e-167,3.69469261224241e-39,2.9849585734153e-28,8.52478131017462e-133,6.95489583234684e-199,3.34673623163234e-32,5.8597258287731e-06,1.2432248663842e-36,1.35951231020502e-05,5.17566705037668e-67,2.34046381929625e-13,1.1274953335927e-19,9.17878029631374e-124,1.20165069107419e-29,1.31130197277331e-197,0.000200304122130861,1.05207125196139e-23,3.95632986801913e-220,3.71257406403162e-22,1.18567403962417e-29,2.36936035755857e-84,1.20585984502867e-36,4.16431234856308e-79,7.31659765987909e-132,6.48172550480342e-10,9.31870883894244e-112,8.50483229780702e-41,2.96336406171456e-75,7.00650708543983e-05,4.9999976852906e-05,8.12024502576897e-10,3.44020341019618e-102,1.14062102560457e-10,2.10969678979443e-45,7.71496414770889e-139,0.000101850333995955,2.22593609024505e-50,3.1214502970981e-30,2.12737530512551e-43,5.33188232413148e-61,1.15291331220836e-58,5.00000171248715e-05,6.64043116038567e-149,1.37152846618318e-140,2.67518883448094e-65,6.2985020124286e-173,2.68555276652618e-50,1.95319764661075e-88,7.71351263523396e-17,2.44087947568225e-45,5.0030556477922e-05,3.09728574483017e-205,9.18316615618667e-46,4.89068255532853e-20,4.95918622188779e-50,7.88773495353993e-31,"category3"
7.57198256980583e-102,8.04877954485963e-52,4.16395343938365e-56,2.58297836046786e-09,3.95799501206247e-49,1.93698845618097e-22,1.21062429738055e-63,4.77577547748769e-20,5.77479231070725e-29,6.50758608612612e-05,5.3123716501049e-17,3.3730699311636e-05,5.76286235500968e-83,3.62203434499736e-72,3.44150912380368e-32,0.000122437357191175,2.37506415325111e-12,3.82871890176244e-24,5.2007287982527e-84,5.68877740679956e-62,5.48657407921264e-18,4.62656860957929e-90,2.46654308110876e-86,5.39591586180066e-14,5.60980676717402e-17,6.57062833302753e-18,1.36128824896007e-22,1.75222574976432e-66,3.00046302648027e-20,5.21620563118307e-05,6.10875279763757e-17,8.56138288986324e-13,0.0002656286323882,3.55714369168039e-76,7.69573073432309e-28,3.8787406708895e-42,4.57842834213593e-40,2.70219814365537e-22,2.71058874714553e-37,8.06967329584204e-05,9.00389816683824e-30,5.96790726282461e-42,2.61371332844879e-34,2.12250294700496e-131,6.87766838443947e-05,7.59246539500912e-94,7.31606044119955e-70,1.80675611423212e-142,1.73216525517981e-10,1.88853942682978e-43,2.40521290217252e-15,1.55485107898331e-56,1.46129228893252e-58,3.76984006491335e-72,6.67858582408454e-68,6.58232781327981e-05,1.85538389974346e-36,2.81001801733153e-16,8.89431573387446e-19,7.03314998234672e-32,2.80460677134594e-17,9.56571794268365e-107,2.81696735132316e-31,1.55898975192388e-61,3.80516470130744e-102,6.25525365402583e-05,4.59422379946344e-35,8.17462518921963e-05,2.70630477038628e-26,1.14465699255936e-58,1.54999229581371e-84,2.14449592687399e-38,3.82811602794544e-27,6.42962401651363e-13,1.08304845338249e-26,4.02740572837741e-115,3.41933004426467e-42,1.11225566095545e-73,5.10752250167371e-186,2.77650565973746e-29,3.71125701459644e-86,2.02158060612528e-29,1.92774180022741e-88,8.20193751418917e-29,2.90617938220401e-139,7.96835355892769e-80,1.39771823422076e-24,1.98328586600899e-62,1.09792258712313e-100,3.43438312299117e-159,2.90054237374399e-23,5.53738259999848e-31,5.79433024701793e-21,5.41551654586769e-54,1.10699503038126e-17,7.707860366318e-37,0.000100612278137025,3.34867855536586e-67,7.54872304885245e-07,6.45347841191247e-69,"category4"
2.29024134801262e-116,1.15844745501665e-47,0,0.000187357696639926,1.02208322766886e-34,1.08677582678195e-33,5.87838744763147e-114,6.23444306509191e-123,5.2780107402992e-32,2.84637830231604e-30,1.90598730095931e-104,6.32876614890176e-41,1.36251287499062e-94,6.2637446356518e-48,1.57533907272019e-139,7.36763236762679e-37,7.65862838029656e-116,3.00973365287849e-95,3.42229001124806e-21,2.21457209764577e-75,4.16057673528941e-87,2.61285383985337e-06,6.8801970854501e-41,7.89382034586952e-06,3.2301162907846e-37,1.92912057184363e-20,6.72792829417675e-93,1.44731198286462e-100,1.32273432234334e-13,9.34893648325497e-19,3.30848467004084e-76,2.33598387886381e-207,9.10852424840304e-76,4.47762109731867e-58,4.98162262668713e-78,5.1630271103337e-60,1.53644162443692e-46,8.39682945501028e-103,1.09401272996006e-99,1.44577221083742e-64,5.13935000509668e-31,1.97130428771039e-164,5.0848634054227e-05,1.68367438839974e-14,2.66318958524015e-119,1.30047100701399e-129,5.20387998559105e-100,5.46250647509404e-49,2.00198460374922e-22,4.99759124827998e-05,5.00309824019252e-05,7.74895823247651e-35,8.12883334742416e-22,2.86845069159721e-33,1.71185760046497e-23,1.39903919003076e-28,5.55200943713792e-05,9.85981128216596e-143,1.41415249790109e-95,3.91540183378148e-61,5.6926103089612e-05,1.06742298156431e-40,0.000100027801239002,1.70616573309222e-52,1.93011822639443e-27,1.39578281823281e-99,3.13567000968181e-61,1.54634392967949e-23,4.34865091016446e-05,4.4241480820988e-21,3.2705364519153e-20,8.80068109877921e-112,1.55609085984633e-84,1.4329710405153e-77,1.56488696472861e-12,1.00568988328237e-31,4.85376156599347e-178,3.09543762754821e-48,1.46806873452049e-202,2.76633408313498e-98,1.90905551730407e-160,1.67827709996191e-29,1.43069384412606e-26,1.02074450599384e-47,6.72644051399678e-30,1.28466071485612e-86,5.57560841958392e-36,2.50827549720292e-59,4.00983553881947e-42,4.25925021780516e-166,0.000235799754614357,0.000109502606066981,6.44115864226074e-49,3.83344758636861e-151,5.00172300384258e-05,1.84548693913832e-38,1.64562806793409e-23,7.46948823938446e-95,2.24712824116262e-57,2.19349889800545e-91,"category4"
8.95979543726752e-131,1.04740677399802e-17,4.60294422705051e-258,4.99979033398025e-05,1.16179646768202e-21,1.09847005047645e-34,1.88598085199854e-116,8.54036202571127e-74,7.40490118729637e-35,0.00019505764890736,2.89916890618617e-25,8.21322998896253e-08,9.51324558557623e-127,1.82063150138283e-37,3.90089642405757e-89,5.30844565514355e-05,0.000121639311716402,1.9868879246632e-11,9.62729685774972e-93,1.65807301544779e-109,7.0520606421436e-47,1.76866587339565e-71,0.000111643395738455,3.12030534156283e-38,8.17051370573387e-94,7.35124723030702e-102,1.42339020793373e-28,4.20216896813981e-09,7.11834880903941e-34,2.45410929025841e-11,4.96731212422909e-05,3.97175672579536e-112,2.59670970015711e-10,4.97582421776366e-118,9.51392593831342e-158,5.55943006099302e-25,2.9897013890068e-49,4.39696456284382e-59,5.83718547279441e-189,7.05402851586574e-92,1.70737886028621e-62,1.73917736261727e-132,5.75338565619807e-46,6.38027615485245e-39,3.05283821078226e-26,1.05704061133188e-67,1.8141291250105e-08,2.64885122005369e-60,3.04704192630071e-22,9.58350493640933e-05,2.19126144766272e-15,9.46772664956828e-173,1.56818165932107e-37,1.6194632942691e-173,7.83361382149995e-134,8.13483712232191e-05,1.43134726061777e-12,1.22613746670916e-127,5.14753695934539e-29,1.38929522503464e-70,2.33990528924061e-27,8.21287986827785e-156,1.04889028557499e-07,7.66507502945372e-56,4.72621987303735e-33,4.19574381338332e-19,5.99420837525847e-14,3.86008032858731e-05,9.84236250138581e-05,9.40449638670184e-154,2.97573952922684e-30,9.41730201934019e-57,1.15802997359536e-79,6.72128685151734e-05,4.26920195180748e-14,3.76211133981222e-175,7.13759071026125e-74,4.6165104141618e-28,2.04906250977434e-211,4.8509071621682e-33,4.27936294966226e-158,3.72737736384465e-05,2.26092870330767e-61,4.74972264541598e-18,3.73194872849431e-160,9.50275736205448e-92,3.19669331684512e-26,2.06652008027765e-82,4.94300505521221e-116,8.05514890175123e-35,8.12756775270738e-19,1.05779299798907e-12,4.36940587654568e-21,2.22220383407248e-40,3.93278259870238e-27,9.38586551866246e-81,1.24316958607284e-78,8.33061272071571e-52,6.08548315322402e-32,4.71981535014941e-35,"category4"
7.39181136093699e-118,1.75889093200061e-32,1.13504811276437e-177,1.85504154482209e-15,3.14443017595781e-147,4.5899443563377e-161,4.94067684816234e-65,1.24386624692366e-87,3.95155357801598e-79,1.52112635355427e-08,2.27077291466536e-22,1.72171317801116e-17,1.99294246157082e-38,6.80754799289241e-33,1.30090767240909e-72,7.06938457257236e-10,1.57066658840575e-39,2.72794505496816e-15,1.09561281074779e-111,1.97004060257509e-129,6.62444476661837e-05,1.14248816610304e-52,4.47873327362127e-33,5.87766196015084e-29,4.11289998116581e-43,6.63288553710014e-51,1.81663848824227e-105,9.43706348141763e-09,1.85701274042367e-101,2.0527418683268e-33,1.37572168818148e-28,2.77003834252772e-42,7.94523433919022e-08,7.37159473404471e-134,2.22283130920283e-214,4.53825116315175e-64,1.15363326300378e-68,5.34184217891945e-78,3.60504868616462e-114,4.77635053627021e-107,5.29974531869974e-183,5.90431017989338e-94,1.06497849895609e-39,2.76599166041603e-68,5.17021905206593e-05,1.84648943019557e-85,5.41410552803256e-86,1.90737982761953e-145,0.000158323029598689,7.8252047599073e-05,1.6728622905021e-65,2.54384353416838e-185,4.45756598366612e-25,3.46054930547189e-149,4.34518952397282e-36,1.18243865065871e-05,5.20897974904279e-35,7.0918709608586e-108,3.19536908070207e-124,4.01367897873507e-05,6.65000969462871e-05,3.50002555814593e-152,3.48821027268796e-141,4.43429693943028e-66,2.34849964074737e-221,3.47715064003769e-40,2.9894252625653e-05,1.45889087196971e-34,4.71865556047075e-68,6.79170322143922e-55,4.99999683449455e-05,1.25406226341643e-25,4.72038302700789e-27,2.02385114464208e-106,2.73914928295982e-92,1.56744251527904e-184,4.23800206091039e-45,7.81592985574565e-148,6.63549398806919e-221,2.47062442572874e-56,8.96700383748414e-218,1.51030085892237e-26,3.90753269449074e-40,4.98440310751309e-19,3.03452505768826e-114,4.21876253778529e-28,6.25019932066167e-66,1.22947861972703e-159,5.44301755068066e-153,1.18437970404982e-91,4.31794593848852e-25,0.000292722361113498,0.00015429562167754,4.4946207915894e-28,1.03595332589831e-32,1.91585357032137e-51,6.68587080591308e-17,6.60679164795887e-93,1.41538643344484e-27,5.18721967890692e-80,"category4"
5.02169398785294e-142,4.95693537107592e-05,4.68006822312457e-263,5.33866129793174e-05,1.14016694387703e-63,3.38283328336994e-24,5.8792855112126e-97,6.13327424529963e-61,5.00000047804878e-05,3.84065773257451e-05,2.66202998828929e-09,9.67358008346832e-21,0.000123908324921628,5.52691598579776e-61,1.07626862716798e-160,5.37659305365265e-05,8.47129707736385e-14,1.93635176485457e-86,1.2193180971414e-05,1.57169843654962e-16,2.33333803025057e-74,2.04923803967587e-60,1.28285521055192e-34,8.84590115690025e-15,1.50465196197066e-95,1.18008628297991e-13,3.66438242002909e-11,8.47021825812096e-32,8.50743832524063e-73,1.58485901256918e-69,4.6369539618863e-58,1.66479670506292e-113,4.77176233845115e-35,2.98412388010735e-162,7.15197889187418e-35,1.11956811198525e-44,9.47375905047924e-09,1.0183411792453e-57,1.65753247711658e-14,1.30081807103361e-10,3.54865368664529e-222,4.9584444673906e-215,8.42497858238929e-05,1.22477407486258e-170,6.41588650849497e-129,2.46525273176534e-87,6.71621028487968e-156,2.81157164571491e-99,0.000106776185299538,1.65405856475793e-06,1.05958723198254e-23,4.80780674826494e-223,5.17312797166333e-15,1.67674561889126e-93,5.00002112780746e-05,8.00716621097039e-08,5.34707004721386e-05,8.98858872995127e-05,2.88055368529014e-78,7.01384722481807e-76,1.05670034704668e-30,1.16289006468249e-177,1.70096322072494e-80,8.1853768658056e-136,2.04556034747044e-225,1.58086885342237e-07,5.00523747717913e-05,2.01294147206607e-34,2.52532128467252e-18,3.0786517949183e-123,8.25625722167117e-22,1.22180091045175e-81,1.11230145034033e-71,1.17486209812326e-54,3.34941988168825e-90,2.41092837386997e-42,9.68936687943174e-48,1.9384794086818e-77,2.60010819311101e-37,6.20712305410156e-29,1.59048942447121e-82,2.57303568762285e-34,2.13127723139832e-23,4.3892944138305e-25,3.16707090853573e-104,6.30440326291611e-79,5.19340805450075e-28,9.77844254810257e-115,1.04864106308274e-58,2.16077119924486e-144,1.69930970918303e-16,5.77485146025988e-05,3.08911990470435e-11,5.18714506804685e-88,1.39871951201988e-18,1.71745913719025e-116,3.61700712233418e-22,7.48453124219879e-05,4.98364920528616e-05,2.46359624479934e-74,"category4"
2.31869157228032e-157,6.54672363011146e-27,2.07501537570669e-299,7.31089485494274e-98,8.12809887494998e-179,6.68920113227538e-39,8.55200064489631e-156,5.79625466815442e-109,3.79102554412639e-49,2.74446712322007e-103,1.48790687859013e-126,1.07902050469931e-39,1.06148715169423e-104,1.08122393364487e-79,3.25348813523962e-104,1.91833169899363e-169,1.05359680437518e-13,0.000182119523141615,1.41612701051229e-117,2.4289790714604e-125,2.59696186067968e-41,1.40165015713412e-66,4.10879899668284e-34,1.79485087510564e-102,4.99899500642291e-05,1.1254402120997e-16,1.04116931396715e-59,9.35638473961147e-122,2.88278889651265e-97,2.48565913897475e-68,1.25591280890958e-103,2.15926053767397e-19,0.000119368286506474,1.36692663259034e-110,5.58576772660944e-149,7.90498670781844e-199,8.3678488102961e-79,6.40103356031986e-20,3.95885231504822e-125,2.2647427047351e-113,1.8289944198585e-130,6.61193393937106e-83,5.78776005758257e-41,2.35682543979223e-54,6.38398825938329e-232,4.21405238821153e-117,9.63366673856893e-98,6.97541409195938e-71,2.15317530722248e-81,1.6132549088472e-34,3.43562261112912e-24,3.684084976425e-62,3.48793925224133e-45,4.83897908704328e-157,6.87625499218248e-25,1.31228552739323e-93,1.15085344074282e-37,5.32464598329675e-170,4.63919156622744e-41,1.197645883183e-10,5.91008572934037e-25,1.8506317529995e-92,1.45412600070685e-49,7.49100796564937e-104,2.58750069721451e-101,2.65823366101013e-191,0.000315734248451328,0.00028239506649704,3.44472477805593e-69,3.81712738437784e-26,5.00013544965444e-05,4.39849498039208e-127,1.54443389437806e-12,2.26058449412032e-120,7.5468688343924e-177,1.82822922151482e-152,2.15924872295552e-165,7.94971865911942e-34,1.55729397315786e-190,2.03219413435323e-69,3.20768310618036e-202,1.40662282009331e-11,1.06542914921849e-48,9.45888889372207e-36,1.32636548696341e-177,1.22850619359077e-150,3.39667540760978e-38,1.5742519573526e-45,3.35383546590227e-157,4.36703009603841e-54,3.91435362046197e-07,3.66195615975312e-22,3.69049741825452e-83,9.62834716876806e-183,4.23436464952911e-52,1.37073583947672e-131,1.68990526832467e-34,4.09445838315465e-126,2.99545698291969e-44,2.36159671847964e-178,"category4"
